MQTTAbsDeltaLengthVariance,MQTTDeltaLengthVariance,MQTTLengthMax,MQTTLengthVariance,MsgLengthMax,MsgLengthMean,MsgLengthMedian,MsgLengthMin,MsgLengthMode,QoS,bwdMQTTAbsDeltaLengthVariance,bwdMQTTDeltaLengthVariance,bwdMQTTLengthVariance,bwdMsgDeltaLengthVariance,bwdPacketAbsDeltaLengthVariance,bwdPacketDeltaLengthKurtosis,bwdPacketDeltaLengthVariance,bwdPacketDeltaTimeKurtosis,bwdPacketLengthKurtosis,bwdPacketLengthMean,bwdPacketLengthSkewness,bwdPacketLengthStd,bwdPacketLengthVariance,bwdPacketsCount,bwdpacketsRate,clientIDLen,connackCount,connackPercentage,connectPercentage,disconnectPercentage,duration,fwdMQTTAbsDeltaLengthVariance,fwdMQTTDeltaLengthVariance,fwdMQTTLengthVariance,fwdMsgAbsDeltaLengthVariance,fwdMsgDeltaLengthVariance,fwdMsgLengthVariance,fwdPacketAbsDeltaLengthVariance,fwdPacketDeltaLengthVariance,fwdPacketDeltaTimeKurtosis,fwdPacketLengthKurtosis,fwdPacketLengthMean,fwdPacketLengthSkewness,fwdPacketLengthStd,fwdPacketLengthVariance,fwdTobwdPacketRatio,fwdpacketsRate,interPublishTimeMean,interPublishTimeSkewness,interPublishTimeStd,keepAlive,log_data-ranges_avg,log_data-ranges_std_deviation,log_data-types,log_data-types_count,log_interval-messages,log_messages_count,network_fragmentation-score,network_header-length_avg,network_header-length_std_deviation,network_interval-packets,network_ip-flags_avg,network_ip-flags_max,network_ip-flags_std_deviation,network_ip-length_avg,network_ip-length_max,network_ip-length_min,network_ip-length_std_deviation,network_ips_all_count,network_ips_src_count,network_mss_avg,network_mss_std_deviation,network_packet-size_min,network_packets_all_count,network_packets_src_count,network_payload-length_std_deviation,network_ports_all_count,network_ports_dst_count,network_protocols_all_count,network_protocols_dst_count,network_protocols_src_count,network_tcp-flags-ack_count,network_tcp-flags-fin_count,network_tcp-flags-syn_count,network_tcp-flags-urg_count,network_tcp-flags_avg,network_tcp-flags_max,network_tcp-flags_min,network_tcp-flags_std_deviation,network_time-delta_avg,network_time-delta_max,network_time-delta_min,network_time-delta_std_deviation,network_ttl_avg,network_ttl_max,network_ttl_min,network_ttl_std_deviation,network_window-size_avg,network_window-size_max,network_window-size_min,network_window-size_std_deviation,packetAbsDeltaLengthVariance,packetDeltaLengthKurtosis,packetDeltaLengthSkewness,packetDeltaLengthVariance,packetLengthKurtosis,packetLengthMax,packetLengthMean,packetLengthMedian,packetLengthMin,packetLengthSkewness,packetLengthVariance,passwordLen,pingreqPercentage,pingrespPercentage,protocolName,protocolNameLength,pubackCount,pubackPercentage,publishPercentage,pubrecCount,pubrecPercentage,pubrelCount,pubrelPercentage,subackCount,subackPercentage,subscribeCount,subscribePercentage,topicLen,totalMQTTDeltaLength,totalMsgDeltaLengthRate,totalMsgLength,totalPacketAbsDeltaLength,totalPacketDeltaLength,totalPacketLength,totalbwdMQTTAbsDeltaLength,totalbwdMQTTDeltaLength,totalbwdMQTTLengthRate,totalbwdMsgAbsDeltaLength,totalbwdMsgDeltaLength,totalbwdPacketAbsDeltaLength,totalbwdPacketDeltaLength,totalfwdMQTTAbsDeltaLength,totalfwdMQTTDeltaLength,totalfwdMQTTLength,totalfwdMsgAbsDeltaLength,totalfwdMsgDeltaLength,totalfwdMsgDeltaLengthRate,totalfwdPacketAbsDeltaLength,totalfwdPacketDeltaLength,totalfwdPacketLength,unsubackPercentage,unsubscribeCount,usernameLen,label_binary,label_multiclass,label_name,source
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22931171794013436,-0.08847001490595297,0.46267624277932,-0.44339975239241497,-0.37507859576871033,-0.2840690895784908,-0.26787739324697724,0.2154625322407266,-0.03910175246184094,-0.39269364112430405,-1.1762727420717307,-1.8999781276576708,-0.9815859469098791,0.2026582744582332,-0.5666252592914497,1.520269092858726,-0.6404561328100462,-0.3467743762816469,-0.6507093994137545,-0.8182187050171618,-0.060945633643736334,2.224398252928404,-0.46575735050446754,-0.2370088035875944,-0.6625944998690723,-0.4127108433072051,-0.22366468547602014,-1.0933834580400674,-1.304846410267259,-0.8944588590380835,-0.1908986828861707,-0.14497109045705858,-0.17464918391290044,-0.045228942466216275,-1.4672307266033973,-0.21424218639419437,-0.8824142941938515,-0.37609287676343667,6.865498404388416,0.641967946914584,10.228611243210974,-0.6655174990292719,2.6061891005452615,0.7751190840881389,3.4953342592065524,-0.8340522427027133,-0.8773489587673277,-1.3091331318055324,-0.2995518194933512,-1.049259514236691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,recon,cic
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22931171794013436,-0.08847001490595297,-0.7660245529333289,3.4322677152216543,-0.37507859576871033,-0.02504353093723976,-0.26787739324697724,0.2154625322407266,-0.03910175246184094,-0.38875742054288503,0.5272723874428701,0.5676552701365557,1.2743410681012979,-0.4576582344635913,-0.7094822769835145,-0.2947736168691256,-0.5988388023309665,-0.3467743762816469,-0.5561991576262275,-0.8182187050171618,-0.060945633643736334,-0.2261028163733837,-0.46574525795744787,-0.2370088035875944,-0.6193038880754254,-0.4127108433072051,-0.2235564268090568,-0.611838455924894,-0.7962757843533547,-0.8944588590380835,-0.19084641455865936,-0.14497109045705858,-0.17464918391290044,-0.045228942466216275,0.7661590131549636,0.010972930476288986,1.385080844647128,-0.04201832568682831,7.312810024828085,3.692482515506016,-0.1564193018565338,10.01159327084926,0.4701579717006561,0.7751190840881389,-0.0906554420771202,1.3575518051069504,1.9086564520556313,0.7793677071348518,0.7807654308195662,1.0052214585333898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,ddos,cic
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22931171794013436,-0.08847001490595297,0.46267624277932,-0.44339975239241497,-0.37507859576871033,-0.2840690895784908,-0.26787739324697724,0.2154625322407266,-0.03910175246184094,-0.39255746516474566,-0.9150312890669556,0.5676552701365557,0.4682249797208907,-0.48230659137815846,-0.7267707058761848,-0.2947736168691256,-0.6404561328100462,-0.30726167693685513,-0.4616889158387004,-0.8182187050171618,-0.060945633643736334,-0.2261028163733837,0.40809242105293925,0.3168354813783604,-0.6625944998690723,2.7317214762274267,1.37650667090919,-0.13029345380972054,-0.2877051584394503,0.22133867574533278,2.069479985893165,-0.14497109045705858,-0.17464918391290044,-0.045228942466216275,1.1596317979756108,0.010972930476288986,-0.3155405094836066,0.1606542467441651,-0.5314373858134916,-0.7428372255862036,-0.15645024879775773,-0.6567410350992551,-0.597857592721647,-1.2334082817659575,-0.0906554420771202,-0.8340522427027133,-0.8486238416367434,-1.2924425979965903,-0.2995518194933512,-1.0376951467430717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,dos,cic
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22931171794013436,-0.08847001490595297,0.46267624277932,-0.44339975239241497,-0.37507859576871033,-0.2840690895784908,-0.26787739324697724,0.2154625322407266,-0.03910175246184094,-0.28279080432558906,0.3657293148164856,0.5676552701365557,1.3594131626969779,-0.13438899445793012,1.4133548075743656,-0.2947736168691256,0.8255682194136191,-0.05042913119570856,0.8614544691866785,-0.8182187050171618,-0.060945633643736334,-0.2261028163733837,-0.4646871600932249,-0.23356179545494202,0.8507995702113573,-0.41189985703066156,-0.22171602947067992,1.3143415525358,1.2380067193022628,1.337136210528749,-0.18800650209721018,-0.14497109045705858,-0.17464918391290044,-0.045228942466216275,0.8968565194403061,0.010972930476288986,1.385080844647128,-0.022396834895411024,0.2928382036767805,1.499324664696546,-0.15644172379130739,1.066661200948253,0.6461038468650089,0.7751190840881389,-0.35350285473665644,1.4443712211864848,1.0670486849028045,0.8272225970401772,-0.1759219309548676,1.1974052340295465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,malware,cic
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22931171794013436,-0.08847001490595297,0.46267624277932,-0.44339975239241497,-0.37507859576871033,-0.2840690895784908,-0.26787739324697724,0.2154625322407266,-0.03910175246184094,-0.381344205114546,1.3790449522001709,0.5676552701365557,-0.9815859469098791,-0.12674815560538288,0.6126275746506903,-0.17102070484222667,0.36521821659746007,-0.327018026609251,-0.4616889158387004,-0.8182187050171618,-0.060945633643736334,-0.2261028163733837,-0.4563251638291089,-0.19882944177049877,0.38351435309817217,-0.4127108433072051,-0.2235564268090568,-0.13029345380972054,0.22086546747445407,0.22133867574533278,-0.16373657535611386,-0.14497109045705858,-0.17464918391290044,-0.045228942466216275,1.0727307926984462,0.010972930476288986,1.385080844647128,-0.03889292246106752,-0.4248951318504797,1.0901427113229656,-0.1564421909149485,-0.228566197907952,-0.597857592721647,-1.2334082817659575,-0.0906554420771202,-0.8340522427027133,-0.8429855002585264,-1.2870638126870682,-0.20307428965257196,-1.0434606655660845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,malware,cic
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22931171794013436,-0.08847001490595297,0.46267624277932,-0.44339975239241497,-0.37507859576871033,-0.2840690895784908,-0.26787739324697724,0.2154625322407266,-0.03910175246184094,-0.38346401038746764,1.3790449522001709,0.5676552701365557,-0.9815859469098791,-0.19041632191284047,0.6126275746506903,-0.17102070484222667,0.19610616718264778,-0.3467743762816469,-0.5561991576262275,-0.8182187050171618,-0.060945633643736334,-0.13961454333920298,-0.45292111184306605,-0.18402978728791508,0.20760292397551863,-0.4127108433072051,-0.2235564268090568,-0.611838455924894,-0.7962757843533547,-0.8944588590380835,-0.15389270700814583,-0.14497109045705858,-0.17464918391290044,-0.045228942466216275,1.084764046651566,0.010972930476288986,1.385080844647128,-0.041900548886155686,-0.37580845891341735,-0.2544583080454993,-0.15644160701039708,-0.2964302004279202,-0.597857592721647,-1.2334082817659575,-0.0906554420771202,-0.8340522427027133,-0.8459987763821019,-1.2927685849850463,-0.20480741893114884,-1.0492210525069148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,malware,cic
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22931171794013436,-0.08847001490595297,0.46267624277932,-0.44339975239241497,-0.37507859576871033,-0.2840690895784908,3.765304710748838,0.2154625322407266,-0.03910175246184094,-0.3923610046393193,-0.43252123022543926,-0.6661614287605575,0.1985533561459365,3.3261450782063915,0.6017085669290039,2.8815511251546146,1.998899905395813,-0.26774897759206334,-0.17815819047611922,-0.8182187050171618,-0.060945633643736334,-0.2261028163733837,-0.10801748574745268,-0.2353602344806737,1.6981282702811593,-0.4128062534573867,-0.2237729441429835,-0.611838455924894,-0.7962757843533547,-0.33656009164637535,-0.1908986828861707,-0.14497109045705858,-0.17464918391290044,-0.045228942466216275,-1.4672307266033973,-0.21424218639419437,-0.8824142941938515,-0.37609287676343667,-0.5272809042311387,-0.7469691619320182,-0.15644254125767934,-0.6525304152889331,-0.597857592721647,-1.2334082817659575,-0.0906554420771202,-0.8340522427027133,-0.8773489587673277,-1.3091331318055324,-0.2995518194933512,-1.049259514236691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,ddos,cic
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4388920527575267,0.4532558152673638,-1.9947253486459777,1.4944339814146195,2.6466472671048034,0.881545924307139,-0.26787739324697724,0.2154625322407266,-0.03910175246184094,-0.3546358805027938,-1.1268468679078643,0.5676552701365557,-0.3224959225065713,-0.4731829605381538,-0.7058426077429523,-0.2947736168691256,-0.6246577402395289,-0.327018026609251,-0.4616889158387004,1.2238931701371853,-0.060945633643736334,-0.2261028163733837,-0.4626374733733874,-0.22734219382428658,-0.6479343126701383,-0.40102309990996043,-0.1971413120700005,-0.611838455924894,-0.7962757843533547,-0.33656009164637535,-0.1862119561859877,-0.14497109045705858,-0.17012029888733066,-0.045228942466216275,-0.10738704283507794,0.010972930476288986,-0.5989774018387292,0.4235560048072925,0.14386023894067249,-0.4332320304476577,-0.15644230769585876,-0.11070417855230326,0.8766976036439604,0.7751190840881389,-0.5975754522062258,1.6835210187378176,-0.5881158361658343,0.8272225970401772,-0.10236022157527146,-0.38831471086571173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,recon,cic
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22931171794013436,-0.08847001490595297,0.46267624277932,-0.44339975239241497,-0.37507859576871033,-0.2840690895784908,-0.26787739324697724,0.2154625322407266,-0.03910175246184094,-0.3800362397582305,1.2667958545189761,0.5676552701365557,-0.0008645297573242175,-0.4019228790536527,1.4906977789363116,-0.2947736168691256,-0.0692061254682838,-0.07018548086810446,0.7669442273991514,1.2238931701371853,-0.060945633643736334,-0.2261028163733837,-0.4563916728377172,-0.2079715068179682,-0.07060741131408821,-0.3520299877917144,-0.0858514024316813,0.8327965504206265,1.2380067193022628,0.7792374431370409,-0.17521818463277034,-0.14493720106737198,-0.1627791223539474,-0.045228942466216275,0.019763501082479814,0.010972930476288986,-0.5989774018387292,0.4203410866041624,-0.4332095591019226,-0.31908521505559617,-0.1564421909149485,-0.465057689893099,-0.4574364546500511,0.7751190840881389,-0.14697988764702083,0.11882505263458787,1.015906759507413,0.8272225970401772,-0.2995518194933512,1.3237090736904933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,malware,cic
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4494963837580186,0.6048286314253711,-1.9947253486459777,1.4944339814146195,-0.3720689086542945,3.860339848681526,-0.26787739324697724,0.2154625322407266,-0.03910175246184094,-0.3926471421652575,1.3773424495013866,0.5676552701365557,-0.8581027027350255,-0.497815761456894,-0.08709883684738502,-0.3360245875447586,-0.6348680877038949,-0.30726167693685513,-0.3671786740511733,-0.8182187050171618,-0.060945633643736334,-0.2261028163733837,2.0933823289991302,-0.22648044179112348,-0.6574892467765969,-0.37249546500566527,-0.1776547520165983,0.8327965504206265,0.22086546747445407,-0.33656009164637535,-0.19086383733449647,-0.14497109045705858,-0.17464918391290044,-0.045228942466216275,0.9256868517091321,0.010972930476288986,1.385080844647128,-0.021753306031254898,-0.5333376442661715,-0.7295863422882779,-0.1564426580385896,-0.6610510001068745,-0.5957228686697041,0.7751190840881389,-0.0906554420771202,-0.7140898609547641,1.3032381285610963,0.7791721149417782,0.8031035415212237,1.1252988237589179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,dos,cic
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22931171794013436,-0.08847001490595297,0.46267624277932,-0.44339975239241497,-0.37507859576871033,-0.2840690895784908,-0.26787739324697724,0.2154625322407266,-0.03910175246184094,1.2841363265601773,1.0951207639477372,0.5676552701365557,0.522365396430906,-0.05074413171608847,0.1085333848328311,-0.2947736168691256,0.686180912042925,-0.30726167693685513,-0.4616889158387004,1.2238931701371853,-0.060945633643736334,-0.2261028163733837,-0.4656968877693691,-0.2368214661890807,0.7621982672341133,-0.4124723179317511,-0.2231233921412034,-0.13029345380972054,-0.2877051584394503,0.22133867574533278,-0.19082899178282225,-0.14497109045705858,-0.17457613738022995,-0.045228942466216275,-0.1511260585315061,-0.02656292233545824,-0.5989774018387292,0.4211711573839723,-0.25189640267106134,-0.5854405641313966,-0.10675985469312448,-0.360535605698098,-0.597857592721647,-1.2334082817659575,-0.0906554420771202,-0.8340522427027133,1.1299147793211122,0.7850072820351388,-0.2995518194933512,1.3454199686267343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,malware,cic
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22931171794013436,-0.08847001490595297,0.46267624277932,-0.44339975239241497,-0.37507859576871033,-0.2840690895784908,-0.26787739324697724,0.2154625322407266,-0.03910175246184094,-0.39269364112430405,-1.1762727420717307,-1.8999781276576708,-0.9815859469098791,3.0904078792912024,0.1085333848328311,9.172324153188645,-0.6404561328100462,-0.3467743762816469,-0.6507093994137545,-0.8182187050171618,-0.060945633643736334,12.920114684822087,-0.46575735050446754,-0.2370088035875944,-0.6625944998690723,-0.4127108433072051,-0.22366468547602014,-1.0933834580400674,-1.304846410267259,-0.8944588590380835,-0.1908986828861707,-0.14497109045705858,-0.17464918391290044,-0.045228942466216275,-1.4672307266033973,-0.21424218639419437,-0.8824142941938515,-0.37609287676343667,6.345642450796969,0.5437226129312818,9.499034067552914,-0.6655174990292719,-0.597857592721647,-1.2334082817659575,-0.0906554420771202,-0.8340522427027133,-0.8773489587673277,-1.3091331318055324,-0.2995518194933512,-1.049259514236691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,malware,cic
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22931171794013436,-0.08847001490595297,0.46267624277932,-0.44339975239241497,-0.37507859576871033,-0.2840690895784908,-0.26787739324697724,0.2154625322407266,-0.03910175246184094,-0.3426371840681293,0.902512733538654,0.5676552701365557,0.8823774123733217,-0.24102266850621454,1.4506614172901278,-0.2947736168691256,0.5226777405946942,-0.030672781523312674,0.9559647109742054,1.2238931701371853,-0.060945633643736334,-0.2261028163733837,-0.4634295352031771,-0.2298525149643704,0.5439369370266626,-0.41151821642993525,-0.22084996013497316,0.8327965504206265,1.2380067193022628,0.7792374431370409,-0.184696174688159,-0.14484682936154106,-0.17432047451588326,-0.045228942466216275,0.8024839331500679,0.010972930476288986,-0.5989774018387292,0.06837728106184728,-0.40284621191616216,-0.35468847297349393,-0.15644172379130739,-0.39831053716525244,-0.001706326699762419,0.7751190840881389,-0.14697988764702083,0.9777475326305997,0.20665655812757652,0.8272225970401772,-0.2995518194933512,0.9814548874682467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,malware,cic
